geoid,name,total_population,total_population_25_over,median_income,median_home_value,educational_attainment,white_alone,black_alone,native_alone,asian_alone,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,city,metro_area,total_population_25_under,proportion_25_under
24031700721,"Census Tract 7007.21, Montgomery County, Maryland",3292,2401.0,46310.0,120000.0,828.0,649.0,1014.0,0.0,369.0,0.0,0.0,57.0,1203.0,Washington,Washington-Arlington-Alexandria,891.0,0.2706561360874848
24031701219,"Census Tract 7012.19, Montgomery County, Maryland",4323,2555.0,56006.0,-666666666.0,1606.0,1013.0,636.0,10.0,1001.0,0.0,22.0,276.0,1365.0,Washington,Washington-Arlington-Alexandria,1768.0,0.40897524866990514
24031701508,"Census Tract 7015.08, Montgomery County, Maryland",4067,2649.0,57885.0,239300.0,1005.0,335.0,2779.0,0.0,408.0,0.0,0.0,117.0,428.0,Washington,Washington-Arlington-Alexandria,1418.0,0.3486599459060733
24031701420,"Census Tract 7014.20, Montgomery County, Maryland",6849,5631.0,74621.0,336700.0,3030.0,3194.0,1834.0,0.0,983.0,0.0,0.0,97.0,741.0,Washington,Washington-Arlington-Alexandria,1218.0,0.17783618046430136
24031701423,"Census Tract 7014.23, Montgomery County, Maryland",4691,3031.0,67478.0,275700.0,1218.0,559.0,3108.0,100.0,414.0,0.0,0.0,82.0,428.0,Washington,Washington-Arlington-Alexandria,1660.0,0.3538691110637391
24031701602,"Census Tract 7016.02, Montgomery County, Maryland",7299,4269.0,71563.0,353800.0,886.0,634.0,1704.0,17.0,976.0,0.0,12.0,91.0,3882.0,Washington,Washington-Arlington-Alexandria,3030.0,0.4151253596383066
24031701601,"Census Tract 7016.01, Montgomery County, Maryland",2622,1585.0,60938.0,350000.0,396.0,96.0,979.0,0.0,251.0,0.0,0.0,67.0,1229.0,Washington,Washington-Arlington-Alexandria,1037.0,0.39549961861174676
24031701218,"Census Tract 7012.18, Montgomery County, Maryland",2995,2521.0,77188.0,386500.0,1610.0,1559.0,272.0,0.0,545.0,0.0,8.0,172.0,439.0,Washington,Washington-Arlington-Alexandria,474.0,0.1582637729549249
24033803521,"Census Tract 8035.21, Prince George's County, Maryland",5965,4251.0,124125.0,403900.0,2351.0,451.0,4942.0,36.0,178.0,0.0,58.0,192.0,108.0,Washington,Washington-Arlington-Alexandria,1714.0,0.2873428331936295
24033803523,"Census Tract 8035.23, Prince George's County, Maryland",4038,2866.0,128594.0,370700.0,1325.0,74.0,3718.0,0.0,73.0,0.0,0.0,50.0,123.0,Washington,Washington-Arlington-Alexandria,1172.0,0.2902426944031699
24033800517,"Census Tract 8005.17, Prince George's County, Maryland",6030,4103.0,141957.0,395600.0,2377.0,648.0,4879.0,63.0,151.0,0.0,57.0,144.0,88.0,Washington,Washington-Arlington-Alexandria,1927.0,0.3195688225538972
24033803520,"Census Tract 8035.20, Prince George's County, Maryland",4424,3062.0,119479.0,354200.0,1263.0,213.0,3578.0,0.0,40.0,0.0,0.0,137.0,456.0,Washington,Washington-Arlington-Alexandria,1362.0,0.3078661844484629
24033803527,"Census Tract 8035.27, Prince George's County, Maryland",3343,2432.0,86389.0,238700.0,953.0,95.0,3074.0,0.0,43.0,0.0,0.0,62.0,69.0,Washington,Washington-Arlington-Alexandria,911.0,0.2725097218067604
24033801214,"Census Tract 8012.14, Prince George's County, Maryland",4458,3088.0,71940.0,211900.0,615.0,795.0,2964.0,0.0,20.0,0.0,0.0,27.0,652.0,Washington,Washington-Arlington-Alexandria,1370.0,0.3073126962763571
24033800707,"Census Tract 8007.07, Prince George's County, Maryland",3074,2270.0,86080.0,271500.0,979.0,298.0,2497.0,0.0,39.0,0.0,0.0,81.0,159.0,Washington,Washington-Arlington-Alexandria,804.0,0.2615484710474951
24033800705,"Census Tract 8007.05, Prince George's County, Maryland",4335,3110.0,130066.0,305300.0,1290.0,463.0,3376.0,29.0,75.0,0.0,98.0,148.0,146.0,Washington,Washington-Arlington-Alexandria,1225.0,0.2825836216839677
24033801004,"Census Tract 8010.04, Prince George's County, Maryland",4965,3442.0,129231.0,364400.0,1209.0,970.0,3514.0,53.0,118.0,0.0,16.0,158.0,136.0,Washington,Washington-Arlington-Alexandria,1523.0,0.3067472306143001
24033800706,"Census Tract 8007.06, Prince George's County, Maryland",3905,2703.0,135568.0,395900.0,1267.0,426.0,2942.0,0.0,29.0,0.0,84.0,359.0,65.0,Washington,Washington-Arlington-Alexandria,1202.0,0.30781049935979515
24033801006,"Census Tract 8010.06, Prince George's County, Maryland",3629,2587.0,107656.0,286500.0,864.0,312.0,3133.0,0.0,38.0,0.0,0.0,57.0,89.0,Washington,Washington-Arlington-Alexandria,1042.0,0.2871314411683659
24033801311,"Census Tract 8013.11, Prince George's County, Maryland",6971,4759.0,115492.0,344500.0,1473.0,504.0,5401.0,0.0,285.0,0.0,205.0,199.0,377.0,Washington,Washington-Arlington-Alexandria,2212.0,0.3173145890116196
24033806501,"Census Tract 8065.01, Prince George's County, Maryland",5584,3280.0,58929.0,234000.0,668.0,719.0,1013.0,228.0,115.0,0.0,9.0,31.0,3658.0,Washington,Washington-Arlington-Alexandria,2304.0,0.41260744985673353
24033806710,"Census Tract 8067.10, Prince George's County, Maryland",5286,3518.0,78987.0,255000.0,1650.0,781.0,3497.0,0.0,657.0,0.0,0.0,138.0,213.0,Washington,Washington-Arlington-Alexandria,1768.0,0.33446840711312903
24033806712,"Census Tract 8067.12, Prince George's County, Maryland",3363,2331.0,87830.0,132600.0,912.0,155.0,2483.0,0.0,298.0,0.0,66.0,106.0,255.0,Washington,Washington-Arlington-Alexandria,1032.0,0.3068688670829616
24033807000,"Census Tract 8070, Prince George's County, Maryland",6923,3961.0,37970.0,270900.0,1698.0,3108.0,1443.0,0.0,1290.0,0.0,21.0,249.0,812.0,Washington,Washington-Arlington-Alexandria,2962.0,0.4278491983244258
24033800507,"Census Tract 8005.07, Prince George's County, Maryland",3231,2429.0,104792.0,452300.0,1044.0,600.0,2105.0,0.0,281.0,0.0,9.0,119.0,117.0,Washington,Washington-Arlington-Alexandria,802.0,0.24822036521200866
24033803605,"Census Tract 8036.05, Prince George's County, Maryland",7081,4779.0,79110.0,263200.0,1102.0,784.0,3084.0,48.0,268.0,0.0,26.0,295.0,2586.0,Washington,Washington-Arlington-Alexandria,2302.0,0.3250953255189945
24033802203,"Census Tract 8022.03, Prince George's County, Maryland",4518,3129.0,61648.0,202000.0,368.0,147.0,4066.0,0.0,30.0,0.0,0.0,53.0,222.0,Washington,Washington-Arlington-Alexandria,1389.0,0.30743691899070386
24033802700,"Census Tract 8027, Prince George's County, Maryland",3170,2059.0,58403.0,207600.0,206.0,91.0,2512.0,0.0,0.0,0.0,0.0,21.0,546.0,Washington,Washington-Arlington-Alexandria,1111.0,0.3504731861198738
24033803001,"Census Tract 8030.01, Prince George's County, Maryland",2950,2242.0,67000.0,209800.0,309.0,27.0,2390.0,0.0,76.0,0.0,0.0,99.0,358.0,Washington,Washington-Arlington-Alexandria,708.0,0.24
24033803801,"Census Tract 8038.01, Prince George's County, Maryland",2482,1650.0,76500.0,222100.0,220.0,110.0,1091.0,0.0,40.0,0.0,0.0,19.0,1222.0,Washington,Washington-Arlington-Alexandria,832.0,0.33521353746978244
24033804101,"Census Tract 8041.01, Prince George's County, Maryland",3500,2344.0,70938.0,297700.0,695.0,643.0,2168.0,7.0,73.0,0.0,0.0,55.0,554.0,Washington,Washington-Arlington-Alexandria,1156.0,0.3302857142857143
24033804102,"Census Tract 8041.02, Prince George's County, Maryland",5916,3854.0,67773.0,223700.0,760.0,286.0,4093.0,9.0,90.0,9.0,0.0,114.0,1315.0,Washington,Washington-Arlington-Alexandria,2062.0,0.34854631507775524
24033804400,"Census Tract 8044, Prince George's County, Maryland",2782,1837.0,59911.0,208300.0,305.0,312.0,915.0,39.0,161.0,0.0,0.0,46.0,1313.0,Washington,Washington-Arlington-Alexandria,945.0,0.33968368080517614
24033805000,"Census Tract 8050, Prince George's County, Maryland",5583,3639.0,53778.0,244500.0,644.0,314.0,3027.0,126.0,22.0,0.0,0.0,0.0,2220.0,Washington,Washington-Arlington-Alexandria,1944.0,0.3481998925308974
24033806100,"Census Tract 8061, Prince George's County, Maryland",4229,2936.0,76922.0,300700.0,1005.0,1231.0,1216.0,0.0,146.0,0.0,0.0,87.0,1549.0,Washington,Washington-Arlington-Alexandria,1293.0,0.30574603925277843
24033806900,"Census Tract 8069, Prince George's County, Maryland",5559,3770.0,88194.0,253100.0,1269.0,1960.0,999.0,0.0,490.0,0.0,25.0,208.0,1877.0,Washington,Washington-Arlington-Alexandria,1789.0,0.3218204713077892
24033807102,"Census Tract 8071.02, Prince George's County, Maryland",2484,1806.0,99881.0,355400.0,1038.0,1456.0,369.0,44.0,155.0,0.0,11.0,0.0,493.0,Washington,Washington-Arlington-Alexandria,678.0,0.27294685990338163
24033807407,"Census Tract 8074.07, Prince George's County, Maryland",6066,4476.0,77417.0,361700.0,2509.0,1282.0,2609.0,0.0,871.0,0.0,73.0,60.0,1171.0,Washington,Washington-Arlington-Alexandria,1590.0,0.26211671612265086
24033800408,"Census Tract 8004.08, Prince George's County, Maryland",7150,4878.0,141750.0,390500.0,2250.0,826.0,4832.0,0.0,366.0,0.0,67.0,258.0,801.0,Washington,Washington-Arlington-Alexandria,2272.0,0.3177622377622378
24033800403,"Census Tract 8004.03, Prince George's County, Maryland",3819,2666.0,109545.0,327900.0,1149.0,1808.0,1455.0,0.0,188.0,0.0,0.0,75.0,293.0,Washington,Washington-Arlington-Alexandria,1153.0,0.30191149515579996
24033800606,"Census Tract 8006.06, Prince George's County, Maryland",5445,3511.0,92442.0,217000.0,1208.0,330.0,4858.0,0.0,0.0,0.0,100.0,126.0,31.0,Washington,Washington-Arlington-Alexandria,1934.0,0.355188246097337
24033801407,"Census Tract 8014.07, Prince George's County, Maryland",6785,4798.0,86813.0,248600.0,1257.0,647.0,5179.0,0.0,30.0,0.0,50.0,191.0,688.0,Washington,Washington-Arlington-Alexandria,1987.0,0.2928518791451732
24033802405,"Census Tract 8024.05, Prince George's County, Maryland",3816,2469.0,61865.0,211500.0,440.0,90.0,3544.0,0.0,0.0,0.0,27.0,34.0,121.0,Washington,Washington-Arlington-Alexandria,1347.0,0.3529874213836478
24033802600,"Census Tract 8026, Prince George's County, Maryland",3554,2443.0,57284.0,201500.0,242.0,101.0,3063.0,0.0,8.0,0.0,0.0,46.0,336.0,Washington,Washington-Arlington-Alexandria,1111.0,0.31260551491277433
24033803402,"Census Tract 8034.02, Prince George's County, Maryland",4691,2844.0,43657.0,124600.0,399.0,75.0,4196.0,0.0,9.0,0.0,11.0,115.0,285.0,Washington,Washington-Arlington-Alexandria,1847.0,0.3937326795992326
24033803612,"Census Tract 8036.12, Prince George's County, Maryland",3309,1978.0,60299.0,168800.0,297.0,296.0,1829.0,0.0,38.0,0.0,18.0,46.0,1082.0,Washington,Washington-Arlington-Alexandria,1331.0,0.4022363251737685
24033800106,"Census Tract 8001.06, Prince George's County, Maryland",2856,1943.0,90855.0,263400.0,1077.0,608.0,1547.0,0.0,287.0,0.0,0.0,157.0,257.0,Washington,Washington-Arlington-Alexandria,913.0,0.31967787114845936
24033803512,"Census Tract 8035.12, Prince George's County, Maryland",6987,4992.0,94191.0,294400.0,1702.0,406.0,5755.0,0.0,245.0,0.0,129.0,108.0,344.0,Washington,Washington-Arlington-Alexandria,1995.0,0.2855302705023615
24033803602,"Census Tract 8036.02, Prince George's County, Maryland",2543,1617.0,61538.0,261800.0,409.0,42.0,2163.0,15.0,21.0,0.0,0.0,6.0,296.0,Washington,Washington-Arlington-Alexandria,926.0,0.364136846244593
24033803610,"Census Tract 8036.10, Prince George's County, Maryland",3673,2310.0,67167.0,263400.0,514.0,238.0,2118.0,0.0,66.0,0.0,0.0,100.0,1151.0,Washington,Washington-Arlington-Alexandria,1363.0,0.37108630547236593
24033803700,"Census Tract 8037, Prince George's County, Maryland",2776,1654.0,70446.0,210700.0,224.0,300.0,984.0,13.0,27.0,0.0,0.0,129.0,1336.0,Washington,Washington-Arlington-Alexandria,1122.0,0.404178674351585
24033804001,"Census Tract 8040.01, Prince George's County, Maryland",4917,3023.0,35853.0,124300.0,390.0,109.0,3801.0,0.0,45.0,0.0,0.0,37.0,925.0,Washington,Washington-Arlington-Alexandria,1894.0,0.3851942241203986
24033805500,"Census Tract 8055, Prince George's County, Maryland",3897,2539.0,49917.0,228700.0,405.0,209.0,763.0,54.0,130.0,0.0,0.0,54.0,2741.0,Washington,Washington-Arlington-Alexandria,1358.0,0.34847318450089815
24033805602,"Census Tract 8056.02, Prince George's County, Maryland",5561,3505.0,72574.0,197300.0,122.0,97.0,376.0,0.0,0.0,0.0,0.0,97.0,4991.0,Washington,Washington-Arlington-Alexandria,2056.0,0.3697176766768567
24033806602,"Census Tract 8066.02, Prince George's County, Maryland",5678,3565.0,70806.0,254100.0,904.0,721.0,2012.0,58.0,426.0,0.0,9.0,324.0,2186.0,Washington,Washington-Arlington-Alexandria,2113.0,0.37213807678760125
24033806706,"Census Tract 8067.06, Prince George's County, Maryland",3402,2627.0,65043.0,232100.0,1132.0,748.0,1551.0,0.0,395.0,0.0,41.0,0.0,667.0,Washington,Washington-Arlington-Alexandria,775.0,0.2278071722516167
24033806708,"Census Tract 8067.08, Prince George's County, Maryland",4266,3175.0,69481.0,196400.0,1834.0,2341.0,1225.0,0.0,349.0,0.0,0.0,49.0,302.0,Washington,Washington-Arlington-Alexandria,1091.0,0.2557430848570089
24033806711,"Census Tract 8067.11, Prince George's County, Maryland",5131,3488.0,63358.0,172400.0,1020.0,473.0,3806.0,57.0,270.0,0.0,0.0,72.0,453.0,Washington,Washington-Arlington-Alexandria,1643.0,0.3202104852855194
24033807200,"Census Tract 8072, Prince George's County, Maryland",13922,572.0,32045.0,332200.0,358.0,8618.0,1961.0,13.0,2253.0,25.0,49.0,420.0,583.0,Washington,Washington-Arlington-Alexandria,13350.0,0.9589139491452378
24033806400,"Census Tract 8064, Prince George's County, Maryland",3515,2458.0,130893.0,478900.0,1866.0,2099.0,362.0,0.0,487.0,0.0,11.0,138.0,418.0,Washington,Washington-Arlington-Alexandria,1057.0,0.30071123755334284
24033805601,"Census Tract 8056.01, Prince George's County, Maryland",6620,3842.0,50271.0,334100.0,104.0,20.0,392.0,70.0,13.0,0.0,26.0,18.0,6118.0,Washington,Washington-Arlington-Alexandria,2778.0,0.41963746223564957
24033805700,"Census Tract 8057, Prince George's County, Maryland",6021,4079.0,58421.0,230600.0,561.0,265.0,694.0,5.0,213.0,0.0,42.0,5.0,4802.0,Washington,Washington-Arlington-Alexandria,1942.0,0.3225377844211925
24033805801,"Census Tract 8058.01, Prince George's County, Maryland",4737,3168.0,103194.0,240000.0,626.0,239.0,1545.0,54.0,212.0,0.0,0.0,18.0,2681.0,Washington,Washington-Arlington-Alexandria,1569.0,0.331222292590247
24033806800,"Census Tract 8068, Prince George's County, Maryland",4246,3073.0,100129.0,298100.0,1146.0,1856.0,611.0,13.0,364.0,0.0,0.0,98.0,1304.0,Washington,Washington-Arlington-Alexandria,1173.0,0.27626000942063117
24033801209,"Census Tract 8012.09, Prince George's County, Maryland",4965,3267.0,102168.0,259000.0,920.0,304.0,4130.0,66.0,69.0,0.0,0.0,21.0,375.0,Washington,Washington-Arlington-Alexandria,1698.0,0.3419939577039275
24033801313,"Census Tract 8013.13, Prince George's County, Maryland",3412,2598.0,102159.0,284600.0,961.0,289.0,2531.0,0.0,153.0,0.0,0.0,0.0,439.0,Washington,Washington-Arlington-Alexandria,814.0,0.23856975381008205
24033801211,"Census Tract 8012.11, Prince George's County, Maryland",3103,2093.0,99464.0,267000.0,630.0,393.0,2482.0,114.0,31.0,0.0,0.0,35.0,138.0,Washington,Washington-Arlington-Alexandria,1010.0,0.32549145987753786
24033801215,"Census Tract 8012.15, Prince George's County, Maryland",2724,1843.0,104779.0,348800.0,615.0,158.0,2244.0,0.0,47.0,0.0,0.0,19.0,256.0,Washington,Washington-Arlington-Alexandria,881.0,0.3234214390602056
24033801005,"Census Tract 8010.05, Prince George's County, Maryland",4175,3078.0,126285.0,284100.0,1053.0,669.0,3192.0,0.0,115.0,0.0,13.0,70.0,116.0,Washington,Washington-Arlington-Alexandria,1097.0,0.26275449101796405
24033801217,"Census Tract 8012.17, Prince George's County, Maryland",3860,2884.0,124609.0,286700.0,883.0,316.0,2992.0,0.0,190.0,18.0,0.0,63.0,281.0,Washington,Washington-Arlington-Alexandria,976.0,0.2528497409326425
24033807404,"Census Tract 8074.04, Prince George's County, Maryland",5723,3926.0,84792.0,263600.0,1268.0,1803.0,1192.0,0.0,444.0,0.0,50.0,144.0,2090.0,Washington,Washington-Arlington-Alexandria,1797.0,0.31399615586231
24033807405,"Census Tract 8074.05, Prince George's County, Maryland",5372,4248.0,96122.0,322200.0,2037.0,2278.0,912.0,0.0,837.0,41.0,0.0,137.0,1167.0,Washington,Washington-Arlington-Alexandria,1124.0,0.2092330603127327
24033800401,"Census Tract 8004.01, Prince George's County, Maryland",2422,1807.0,110625.0,310300.0,778.0,1278.0,596.0,0.0,192.0,0.0,0.0,88.0,268.0,Washington,Washington-Arlington-Alexandria,615.0,0.2539223781998348
24033800505,"Census Tract 8005.05, Prince George's County, Maryland",2454,1770.0,111211.0,296200.0,823.0,1451.0,509.0,0.0,110.0,0.0,4.0,63.0,317.0,Washington,Washington-Arlington-Alexandria,684.0,0.2787286063569682
24033800604,"Census Tract 8006.04, Prince George's County, Maryland",1936,1251.0,85990.0,284300.0,415.0,53.0,1818.0,0.0,3.0,0.0,8.0,9.0,45.0,Washington,Washington-Arlington-Alexandria,685.0,0.35382231404958675
24033800701,"Census Tract 8007.01, Prince George's County, Maryland",6090,4067.0,130306.0,391000.0,1708.0,450.0,5150.0,19.0,79.0,0.0,0.0,129.0,263.0,Washington,Washington-Arlington-Alexandria,2023.0,0.332183908045977
24033801104,"Census Tract 8011.04, Prince George's County, Maryland",2962,1435.0,72862.0,-666666666.0,547.0,1681.0,562.0,0.0,79.0,0.0,0.0,192.0,448.0,Washington,Washington-Arlington-Alexandria,1527.0,0.5155300472653612
24033801305,"Census Tract 8013.05, Prince George's County, Maryland",6357,4584.0,122091.0,325000.0,1278.0,355.0,4417.0,0.0,252.0,0.0,0.0,251.0,1082.0,Washington,Washington-Arlington-Alexandria,1773.0,0.2789051439358188
24033801805,"Census Tract 8018.05, Prince George's County, Maryland",2423,1864.0,54871.0,193300.0,323.0,124.0,2112.0,0.0,9.0,0.0,0.0,118.0,60.0,Washington,Washington-Arlington-Alexandria,559.0,0.23070573669005365
24033803401,"Census Tract 8034.01, Prince George's County, Maryland",1233,841.0,50481.0,136500.0,66.0,0.0,857.0,46.0,7.0,0.0,0.0,0.0,369.0,Washington,Washington-Arlington-Alexandria,392.0,0.31792376317923765
24033801904,"Census Tract 8019.04, Prince George's County, Maryland",2942,2120.0,49643.0,265000.0,471.0,360.0,2241.0,42.0,0.0,0.0,0.0,106.0,193.0,Washington,Washington-Arlington-Alexandria,822.0,0.2794017675050986
24033802201,"Census Tract 8022.01, Prince George's County, Maryland",2012,1450.0,70000.0,178400.0,261.0,134.0,1564.0,0.0,44.0,0.0,0.0,98.0,172.0,Washington,Washington-Arlington-Alexandria,562.0,0.279324055666004
24033802804,"Census Tract 8028.04, Prince George's County, Maryland",5351,3789.0,62308.0,220100.0,951.0,38.0,4998.0,0.0,19.0,0.0,0.0,164.0,132.0,Washington,Washington-Arlington-Alexandria,1562.0,0.2919080545692394
24033801208,"Census Tract 8012.08, Prince George's County, Maryland",4359,3119.0,115313.0,292200.0,1240.0,188.0,3894.0,24.0,157.0,0.0,0.0,42.0,54.0,Washington,Washington-Arlington-Alexandria,1240.0,0.28446891488873594
24033801216,"Census Tract 8012.16, Prince George's County, Maryland",3815,2745.0,107979.0,255600.0,806.0,368.0,3104.0,0.0,81.0,0.0,0.0,0.0,262.0,Washington,Washington-Arlington-Alexandria,1070.0,0.2804718217562254
24033801411,"Census Tract 8014.11, Prince George's County, Maryland",3426,2270.0,91673.0,283100.0,823.0,208.0,1762.0,0.0,431.0,17.0,26.0,115.0,867.0,Washington,Washington-Arlington-Alexandria,1156.0,0.3374197314652656
24033801210,"Census Tract 8012.10, Prince George's County, Maryland",4189,2933.0,100417.0,264400.0,815.0,155.0,3556.0,0.0,61.0,0.0,0.0,76.0,341.0,Washington,Washington-Arlington-Alexandria,1256.0,0.2998328956791597
24033801213,"Census Tract 8012.13, Prince George's County, Maryland",3806,2626.0,109196.0,265500.0,820.0,115.0,3099.0,18.0,88.0,0.0,0.0,25.0,461.0,Washington,Washington-Arlington-Alexandria,1180.0,0.31003678402522333
24033801409,"Census Tract 8014.09, Prince George's County, Maryland",3104,2159.0,75568.0,233800.0,439.0,160.0,1905.0,0.0,61.0,0.0,18.0,14.0,946.0,Washington,Washington-Arlington-Alexandria,945.0,0.30444587628865977
24033801410,"Census Tract 8014.10, Prince George's County, Maryland",3206,2642.0,102153.0,320700.0,917.0,338.0,2132.0,0.0,469.0,0.0,14.0,11.0,242.0,Washington,Washington-Arlington-Alexandria,564.0,0.17592014971927636
24033801908,"Census Tract 8019.08, Prince George's County, Maryland",3305,1886.0,61080.0,169100.0,423.0,77.0,3080.0,15.0,53.0,0.0,0.0,0.0,80.0,Washington,Washington-Arlington-Alexandria,1419.0,0.42934947049924355
24033801907,"Census Tract 8019.07, Prince George's County, Maryland",2723,2159.0,54564.0,187400.0,486.0,147.0,2421.0,0.0,93.0,0.0,0.0,0.0,62.0,Washington,Washington-Arlington-Alexandria,564.0,0.20712449504223282
24033802408,"Census Tract 8024.08, Prince George's County, Maryland",1681,1220.0,51958.0,202700.0,250.0,69.0,1508.0,0.0,35.0,0.0,0.0,34.0,35.0,Washington,Washington-Arlington-Alexandria,461.0,0.2742415229030339
